opening,eco,n2019,share2019,white_short_rate,black_short_rate,weapon_side,trickiness,soundness,low_winrate,punish_gap,surprise
"Sicilian Defense: Dragon Variation, Levenfish Variation",B71,16850,8.160317451361905e-05,0.1744213649851632,0.0772106824925816,white,0.1744213649851632,0.550233039875712,0.45979614949037373,-0.09043689038533831,9.413642393397755
"Sicilian Defense: Dragon Variation, Modern Bc4 Variation",B35,27206,0.00013175643714050564,0.06450782915533339,0.06969050944644564,black,0.06969050944644564,0.44571428571428573,0.5154251316779533,0.06971084596366761,8.934555512984886
"Sicilian Defense: Dragon Variation, Yugoslav Attack",B76,41114,0.00019911174581323048,0.0590309870117235,0.047356131731283745,white,0.0590309870117235,0.47411900031370907,0.5782493368700266,0.10413033655631748,8.521644354092643
"Sicilian Defense: Dragon Variation, Yugoslav Attack #2",B77,10190,4.934933817767229e-05,0.058096172718351324,0.07644749754661433,black,0.07644749754661433,0.49815225424981524,0.419811320754717,-0.07834093349509824,9.916586202961492
"Sicilian Defense: Dragon Variation, Yugoslav Attack, Belezky Line",B76,23453,0.00011358096450254644,0.06928751119259796,0.05479043192768516,white,0.06928751119259796,0.5295060936497755,0.5291576673866091,-0.00034842626316644587,9.082994631716684
"Sicilian Defense: Dragon Variation, Yugoslav Attack, Early Deviations",B75,8117,3.9309968399231206e-05,0.0719477639521991,0.04188739682148577,white,0.0719477639521991,0.49019607843137253,0.5983263598326359,0.1081302814012634,10.144032422417085
"Sicilian Defense: Dragon Variation, Yugoslav Attack, Main Line",B77,19996,9.683899570174044e-05,0.08226645329065813,0.03645729145829166,white,0.08226645329065813,0.5621428571428572,0.5987261146496815,0.03658325750682434,9.242460796644801
"Sicilian Defense: Dragon Variation, Yugoslav Attack, Modern Line",B76,62363,0.0003020189182310282,0.06433301797540208,0.061671183233648154,white,0.06433301797540208,0.4735727943184922,0.6392294220665499,0.16565662774805767,8.105020899402305
"Sicilian Defense: Dragon Variation, Yugoslav Attack, Old Line",B78,14169,6.861931036697141e-05,0.032324087797303974,0.05427341379066977,black,0.05427341379066977,0.5021331058020477,0.375,-0.12713310580204773,9.586936570614036
"Sicilian Defense: Dragon Variation, Yugoslav Attack, Panov Variation",B76,11428,5.534487111819813e-05,0.058540427021351066,0.06422821141057053,black,0.06422821141057053,0.44726339794754844,0.4098360655737705,-0.03742733237377793,9.801926565827598
"Sicilian Defense: Dragon, 6.Be3",B72,37505,0.00018163365342037285,0.06825756565791227,0.09273430209305426,black,0.09273430209305426,0.5027973729019704,0.4753794890781192,-0.02741788382385113,8.613518792774524
"Sicilian Defense: Dragon, Classical Attack",B72,22462,0.00010878163239910452,0.057652924939898494,0.05471462915145579,white,0.057652924939898494,0.4597306575125429,0.5066666666666667,0.046936009154123826,9.12616805765528
"Sicilian Defense: Dragon, Classical, Amsterdam Variation",B72,6746,3.267032731566018e-05,0.07041209605692263,0.06507560035576639,white,0.07041209605692263,0.49173553719008267,0.5220588235294118,0.030323286339329125,10.329043313556665
"Sicilian Defense: Dragon, Classical, Grigoriev Variation",B72,6087,2.9478844110646833e-05,0.05651388204369969,0.07359947428946936,black,0.07359947428946936,0.4762386248736097,0.4175824175824176,-0.058656207291192086,10.431837700684337
Sicilian Defense: Drazic Variation,B40,59790,0.0002895580892682067,0.08195350393042315,0.07686904164576017,white,0.08195350393042315,0.4946031746031746,0.5013223140495868,0.006719139446412226,8.147154627303312
Sicilian Defense: Flohr Variation,B32,15434,7.47456021034538e-05,0.10625890890242322,0.10224180380977063,white,0.10625890890242322,0.4782608695652174,0.4990421455938697,0.020781276028652318,9.501420182160713
Sicilian Defense: Four Knights Variation,B45,190217,0.0009212054033505683,0.08131239584264288,0.10936456783568241,black,0.10936456783568241,0.48509548206800185,0.5031077348066298,0.018012252738628,6.989827524478533
"Sicilian Defense: Four Knights Variation, Exchange Variation",B45,36443,0.0001764904741127489,0.07724391515517383,0.07375902093680542,white,0.07724391515517383,0.4686754176610978,0.4518092661481231,-0.016866151512974714,8.642243654079996
Sicilian Defense: Franco-Sicilian Variation,B32,174637,0.0008457527351652754,0.1409323339269456,0.08455252896007147,white,0.1409323339269456,0.5524266027561414,0.5296633623509284,-0.022763240405213048,7.0752835162971275
Sicilian Defense: French Variation,B40,803349,0.003890553628625599,0.07447199162505959,0.07337159814725605,white,0.07447199162505959,0.4826743669480231,0.4747193970108028,-0.007954969937220335,5.549203810495008
"Sicilian Defense: French Variation, Normal",B40,74884,0.00036265709912628184,0.073179851503659,0.0879360076918968,black,0.0879360076918968,0.47946067415730337,0.5060594214229867,0.026598747265683287,7.9220528006501025
"Sicilian Defense: French Variation, Open",B40,135103,0.0006542928003746869,0.09282547389769287,0.08956129767658749,white,0.09282547389769287,0.5058303886925795,0.47607533131829805,-0.029755057374281413,7.331955599703015
"Sicilian Defense: French Variation, Westerinen Attack",B40,32770,0.00015870243494429058,0.06548672566371681,0.06841623436069576,black,0.06841623436069576,0.4551805958344318,0.4840386043058649,0.02885800847143305,8.748479587485402
Sicilian Defense: Godiva Variation,B32,52577,0.00025462611907433523,0.07385358616885711,0.10976282404853833,black,0.10976282404853833,0.4903070609876893,0.5589386689865159,0.06863160799882662,8.275714288436937
Sicilian Defense: Grand Prix Attack,B23,220866,0.0010696360084347172,0.08155623771879782,0.06167540499669483,white,0.08155623771879782,0.5031522435108112,0.49592944369063774,-0.007222799820173487,6.84043686741531
Sicilian Defense: Halasz Gambit,B21,7839,3.796363709271571e-05,0.09401709401709402,0.06607985712463324,white,0.09401709401709402,0.4989010989010989,0.43007915567282323,-0.06882194322827567,10.17888177498954
Sicilian Defense: Hyperaccelerated Dragon,B27,310814,0.0015052468298680113,0.07497088290746234,0.06911850817530742,white,0.07497088290746234,0.4698477032670106,0.4729290510199718,0.0030813477529612054,6.4987983876720845
Sicilian Defense: Hyperaccelerated Fianchetto,A42,233941,0.0011329571661062644,0.09310894627277817,0.08688942938604179,white,0.09310894627277817,0.4731631057842626,0.5014460304132848,0.02828292462902221,6.782924103382375
Sicilian Defense: Hyperaccelerated Pterodactyl,B27,94539,0.00045784465966427487,0.07107119812987232,0.07271073313658913,black,0.07271073313658913,0.46745834484028354,0.48683683014833623,0.019378485308052695,7.688980602420296
Sicilian Defense: Jalalabad Variation,B27,63869,0.0003093123532943819,0.14777121921432934,0.07917769183798087,white,0.14777121921432934,0.548728813559322,0.5683046374261657,0.019575823866843645,8.081158939548077
Sicilian Defense: Kalashnikov Variation,B32,143706,0.0006959564271011359,0.061639736684619986,0.04969173173005998,white,0.061639736684619986,0.4865188488376894,0.4939759036144578,0.00745705477676839,7.27022350432936
Sicilian Defense: Kan Variation,B41,81304,0.000393748635053726,0.060169241365738466,0.08120141690445734,black,0.08120141690445734,0.4909963985594238,0.5298550724637681,0.038858673904344276,7.83979783436066
"Sicilian Defense: Kan Variation, Knight Variation",B43,198969,0.0009635906249139625,0.06599520528323508,0.09013966999884404,black,0.09013966999884404,0.49084913437757627,0.5161339889366933,0.025284854559116998,6.9448440165008964
"Sicilian Defense: Kan Variation, Maróczy Bind, Réti Variation",B41,74535,0.0003609669206155843,0.05775810022137251,0.06548601328235057,black,0.06548601328235057,0.46025444805815957,0.49455864570737607,0.034304197649216495,7.926724236473731
"Sicilian Defense: Kan Variation, Modern Variation",B42,43364,0.00021000831214294222,0.05652153860344987,0.06242505303938751,black,0.06242505303938751,0.4639151487203136,0.502906976744186,0.038991828023872466,8.46836344639708
"Sicilian Defense: Kan Variation, Wing Attack",B43,44786,0.00021689494206332004,0.0586120662707096,0.07846201938105658,black,0.07846201938105658,0.5110807528840315,0.5267796610169492,0.015698908132917633,8.436097459613485
Sicilian Defense: Katalimov Variation,B27,63805,0.0003090024065187812,0.11240498393542826,0.06447770550897265,white,0.11240498393542826,0.5129576306046895,0.5339063992359121,0.020948768631222636,8.082161493010185
Sicilian Defense: Keres Variation,B20,53186,0.00025757545636091055,0.056142593915692096,0.048659421652314516,white,0.056142593915692096,0.5080547945205479,0.451988360814743,-0.05606643370580494,8.264197846375378
Sicilian Defense: Kramnik Variation,B40,79691,0.0003859370077249149,0.0727560201277434,0.06414777076457819,white,0.0727560201277434,0.4855658690283573,0.49092047589229804,0.005354606863940736,7.8598363942392755
Sicilian Defense: Kronberger Variation,B20,7671,3.71500268067639e-05,0.07182896623647504,0.08864554816842654,black,0.08864554816842654,0.4598698481561822,0.5667574931880109,0.10688764503182874,10.200546065218965
Sicilian Defense: Kupreichik Variation,B56,5754,2.7866152293849495e-05,0.08602711157455684,0.06882168925964546,white,0.08602711157455684,0.4610027855153203,0.45454545454545453,-0.006457330969865782,10.488097785066769
Sicilian Defense: Kveinis Variation,B40,15453,7.483761755246025e-05,0.0800491813887271,0.15343299035785932,black,0.15343299035785932,0.5128905065210798,0.5950920245398773,0.08220151801879749,9.500189890944567
Sicilian Defense: Lasker-Dunne Attack,B20,154949,0.0007504053583211132,0.05725109552175232,0.04935817591594654,white,0.05725109552175232,0.49190158605615647,0.4908656231674861,-0.001035962888670361,7.194897019677933
Sicilian Defense: Lasker-Pelikan Variation,B33,100208,0.0004852991638967797,0.10411344403640428,0.06684097078077599,white,0.10411344403640428,0.49417710393320147,0.5398794753633464,0.045702371430144884,7.630745024413067
"Sicilian Defense: Lasker-Pelikan Variation, Exchange Variation",B33,40966,0.00019839499389465387,0.09261338671093101,0.08670604891861544,white,0.09261338671093101,0.4685050013517167,0.4644102564102564,-0.004094744941460282,8.525250595817662
"Sicilian Defense: Lasker-Pelikan Variation, Retreat Variation",B33,69079,0.00033454395799562556,0.08659650545028157,0.09963954313177666,black,0.09963954313177666,0.5054855749695246,0.491602018528282,-0.013883556441242617,8.002742272992315
"Sicilian Defense: Lasker-Pelikan Variation, Schlechter Variation",B33,74845,0.00036246822530990014,0.07770726167412653,0.0772663504576124,white,0.07770726167412653,0.46980949305779784,0.47966413014956705,0.009854637091769203,7.922573741828925
"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation #2",B33,11097,5.374186513813831e-05,0.08813192754798595,0.0332522303325223,white,0.08813192754798595,0.526813880126183,0.25,-0.276813880126183,9.831318248677698
"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",B33,61131,0.0002960524428007149,0.03310922445240549,0.034090723200994585,black,0.034090723200994585,0.44394254682028117,0.512396694214876,0.06845414739459482,8.124973947709215
"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Novosibirsk Variation",B33,8909,4.314555974728974e-05,0.04590863172073185,0.03008193961162869,white,0.04590863172073185,0.48833079654997463,1.0,0.5116692034500254,10.050931048457619
Sicilian Defense: Loewenthal Variation,B32,484887,0.0023482681590733055,0.08292447518700233,0.08440110788699223,black,0.08440110788699223,0.4799655320982335,0.47896764424254573,-0.0009978878556877735,6.054077176095678
Sicilian Defense: Marshall Counterattack,B40,109800,0.000531752436889933,0.10012750455373406,0.09580145719489981,white,0.10012750455373406,0.46755625327053896,0.48971341658661544,0.022157163316076478,7.539332521120694
Sicilian Defense: McDonnell Attack,B21,1247117,0.006039685827293831,0.07691419489911532,0.0633549217916202,white,0.07691419489911532,0.4757188941690659,0.4916373610376874,0.015918466868621528,5.109403283736962
"Sicilian Defense: McDonnell Attack, Tal Gambit",B21,15351,7.434363987884665e-05,0.08038564262914469,0.09321868282196599,black,0.09321868282196599,0.483349191246432,0.44404332129963897,-0.039305869946793026,9.506812431705061
Sicilian Defense: Mengarini Variation,B20,115219,0.0005579962115302477,0.0843524071550699,0.06445117558735973,white,0.0843524071550699,0.5040884312537856,0.4791979507110679,-0.02489048054271764,7.491158384978327
Sicilian Defense: Modern Variations,B56,57300,0.0002774992225299924,0.08792321116928446,0.07345549738219895,white,0.08792321116928446,0.5011323196376577,0.5079596106613299,0.006827291023672188,8.18969242647543
"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",B50,22449,0.00010871867446031062,0.11911443716869348,0.07969174573477661,white,0.11911443716869348,0.437984496124031,0.5440934065934065,0.10610891046937554,9.126746980429793
"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",B50,8842,4.2821084216582766e-05,0.09647138656412577,0.09590590364171002,white,0.09647138656412577,0.4087301587301587,0.48719824433065106,0.07846808560049234,10.058479954792073
"Sicilian Defense: Modern Variations, Main Line",B57,141892,0.0006871713731802038,0.06610661629972091,0.0700955656414738,black,0.0700955656414738,0.47208333333333335,0.5206815443749642,0.04859821104163081,7.282926845350208
"Sicilian Defense: Modern Variations, Tartakower",B53,75303,0.0003646862819227926,0.10796382614238477,0.04874971780672749,white,0.10796382614238477,0.4810662310662311,0.5209721677773422,0.039905936711111145,7.916473075546444
Sicilian Defense: Mongoose Variation,B27,5061,2.451000986429828e-05,0.16577751432523216,0.06737798853981426,white,0.16577751432523216,0.5354107648725213,0.6232943469785575,0.0878835821060362,10.616428957964184
Sicilian Defense: Morphy Gambit,B21,40405,0.0001956781166897791,0.11790619972775647,0.09350327929711669,white,0.11790619972775647,0.5061119873817035,0.49321663019693657,-0.01289535718476692,8.539039510510714
"Sicilian Defense: Morphy Gambit, Andreaschek Gambit",B21,9815,4.7533243789387e-05,0.13571064696892512,0.07987773815588385,white,0.13571064696892512,0.5492028587135789,0.5570824524312896,0.007879593717710742,9.9540812224677
Sicilian Defense: Myers Attack,B20,6731,3.2597683540128775e-05,0.07532313177833903,0.08111721883821126,black,0.08111721883821126,0.481651376146789,0.5071902654867256,0.025538889339936643,10.331269329167549
Sicilian Defense: Myers Attack #2,B20,7417,3.591992554109866e-05,0.07199676419037347,0.07132263718484562,white,0.07199676419037347,,0.46114232209737827,,10.234218387441704
Sicilian Defense: Najdorf Variation,B90,434511,0.002104301303328613,0.06841714018747512,0.06193859303907151,white,0.06841714018747512,0.48374006810442677,0.4694451941242241,-0.014294873980202683,6.163771789355438
"Sicilian Defense: Najdorf Variation, Adams Attack",B90,38625,0.0001870577219933849,0.05475728155339806,0.04150161812297735,white,0.05475728155339806,0.4948165869218501,0.4849023090586146,-0.00991427786323551,8.584093314978215
"Sicilian Defense: Najdorf Variation, Amsterdam Variation",B93,26650,0.00012906377452747463,0.08150093808630395,0.05887429643527205,white,0.08150093808630395,0.5206273440163655,0.4821693907875186,-0.038457953228846875,8.955203899584271
"Sicilian Defense: Najdorf Variation, English Attack",B90,156226,0.0007565897650780208,0.05767925953426446,0.052660888712506244,white,0.05767925953426446,0.4765633866757462,0.5076019350380097,0.03103854836226344,7.186689373377302
